CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Credit_Utilization_Ratio,Avg_Transaction_Value,Monthly_Transaction_Frequency,Transaction_Change_Ratio,Amount_Change_Ratio,Credit_To_Transaction_Ratio,Inactivity_Score,Relationship_Depth_Score,Contact_Intensity
779562633,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,7.0576e-05,0.99993,0.38953387627794145,77.05555555555556,1.5,1.3235294117647058,1.4271015536577838,4.1607786589762075,0.16666666666666666,56.342981405594,0.08333333333333333
715315833,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0.00019864,0.9998,0.18971726994417432,51.791666666666664,2.0,1.3483146067415732,1.4269314659625763,8.934835076427996,0.16666666666666666,70.07789807984491,0.25
815500983,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,6.4038e-05,0.99994,0.6923875432525951,51.666666666666664,3.0,1.3740458015267176,1.4274750575594781,1.553763440860215,0.25,79.6514834407746,0.0
719360583,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.00010684,0.99989,0.5032544378698225,60.08,2.0833333333333335,1.3513513513513513,1.4272139870771572,2.2503328894806924,0.16666666666666666,74.9687544246066,0.16666666666666666
709701558,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,5.7151e-05,0.99994,0.05864703951994749,29.2,4.166666666666667,1.3888888888888888,1.4271749755620724,14.610273972602739,0.08333333333333333,63.84950837178802,0.16666666666666666
721148358,Existing Customer,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,7.3235e-05,0.99993,0.0,49.925925925925924,2.25,1.35678391959799,1.4270590726233328,9.540059347181009,0.16666666666666666,72.20728181957017,0.08333333333333333
779862408,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,2.4806e-05,0.99998,0.07359031538706594,32.93939393939394,2.75,1.3692946058091287,1.4266964168526053,5.775528978840846,0.08333333333333333,61.6421551050536,0.0
812627208,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,7.7286e-05,0.99992,0.5131057498435654,37.15151515151515,2.75,1.3692946058091287,1.4269087523277468,1.1731647634584013,0.08333333333333333,79.30882177172026,0.25
711033408,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,5.3542e-05,0.99995,0.17381079636557992,43.92857142857143,2.3333333333333335,1.3592233009708738,1.4269141531322507,7.605691056910569,0.08333333333333333,68.22365311656046,0.16666666666666666
779956608,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0.000109,0.99989,0.0,48.59375,2.6666666666666665,1.3675213675213675,1.427260211106012,13.3491961414791,0.08333333333333333,70.34465362894865,0.25
780376683,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0.00010182,0.9999,0.13523131672597866,76.125,2.0,1.3483146067415732,1.4274552699429643,7.9978106185002735,0.25,72.24456474651157,0.08333333333333333
717912483,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,4.4033e-05,0.99996,0.0,39.31428571428572,2.9166666666666665,1.3725490196078431,1.4270898153909979,19.81031976744186,0.16666666666666666,65.8784373373156,0.0
714454758,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0.00019864,0.9998,0.25114227193949895,47.86486486486486,3.0833333333333335,1.3754646840148699,1.42742000483598,3.5838509316770186,0.16666666666666666,73.08391410655568,0.25
780466533,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,9.9638e-05,0.9999,0.07762134123749537,36.01923076923077,4.333333333333333,1.3903743315508021,1.4274826613825167,11.528029898558461,0.25,70.06617970976627,0.0
715735233,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,4.0349e-05,0.99996,0.4633227022325312,39.976190476190474,3.5,1.381578947368421,1.4273569667601802,2.0541989279332937,0.08333333333333333,76.14912965483092,0.08333333333333333
720476733,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,5.5559e-05,0.99994,0.1325481088254811,45.54545454545455,1.8333333333333333,1.3414634146341464,1.4265375854214124,6.015968063872256,0.08333333333333333,54.91362037375377,0.16666666666666666
715872333,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0.0001597,0.99984,0.10969583836609202,64.0,1.75,1.337579617834395,1.4270545763431728,13.552083333333334,0.16666666666666666,58.803967028880884,0.25
712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0.00011574,0.99988,0.0868053437442811,34.785714285714285,3.5,1.381578947368421,1.4271759304483735,11.220396988364135,0.25,68.98246298816423,0.08333333333333333
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.99338,0.00662,0.6257387193214211,36.19047619047619,1.75,1.337579617834395,1.425891181988743,1.8924999999999998,0.25,60.13730036221422,0.16666666666666666
718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,5.0261e-05,0.99995,0.2143310888070131,64.9090909090909,1.8333333333333333,1.3414634146341464,1.427143713771737,5.511904761904762,0.08333333333333333,62.58028704042044,0.16666666666666666
720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,7.6492e-05,0.99992,0.16376701966717094,42.30952380952381,3.5,1.381578947368421,1.4274238894690339,2.9758019133370848,0.25,72.14912965483092,0.0
771698658,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0.00034882,0.99965,0.17633614627285513,48.22222222222222,2.25,1.35678391959799,1.4270056992547129,8.737327188940093,0.4166666666666667,62.5406151529035,0.25
748326258,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0.00034086,0.99966,0.13266135587709316,36.170731707317074,3.4166666666666665,1.3804713804713804,1.4271966124530846,8.295347269049225,0.4166666666666667,71.08130175297126,0.25
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,6.5045e-05,0.99993,0.048644107080774136,39.25925925925926,2.25,1.35678391959799,1.4266487213997308,32.5622641509434,0.16666666666666666,59.70728181957016,0.08333333333333333
779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0.00010284,0.9999,0.042531000115888284,41.5625,2.6666666666666665,1.3675213675213675,1.4270386266094421,25.95187969924812,0.16666666666666666,64.17798696228198,0.16666666666666666
711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,9.3844e-05,0.99991,0.1502758227125737,45.51851851851852,2.25,1.35678391959799,1.426912806223151,8.554922701383239,0.16666666666666666,60.70728181957016,0.16666666666666666
719808558,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,0.99727,0.00272694,0.0,32.81481481481482,2.25,1.35678391959799,1.4262717321313587,1.6233634311512415,0.3333333333333333,61.37394848623683,0.25
711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,0.9972,0.00280059,0.0,35.166666666666664,2.0,1.3483146067415732,1.4261574856370396,1.7041469194312795,0.25,65.07789807984491,0.25
809164083,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,5.1697e-05,0.99995,0.6792668957617412,39.189189189189186,3.0833333333333335,1.3754646840148699,1.4271653543307088,1.8062068965517242,0.08333333333333333,70.91724743988902,0.16666666666666666
820596183,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,6.4511e-05,0.99994,0.09812758634817881,48.145833333333336,4.0,1.3872832369942198,1.4276888861432016,10.56122890523583,0.25,71.95083283529357,0.0
715999608,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,5.3542e-05,0.99995,0.6937315944467817,53.0,2.1666666666666665,1.3541666666666667,1.427091963545982,1.7249637155297532,0.08333333333333333,64.17819123642167,0.16666666666666666
710565408,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0.00016316,0.99984,0.039373044385212656,39.73076923076923,2.1666666666666665,1.3541666666666667,1.4265985361137967,33.41335914811229,0.16666666666666666,62.84485790308834,0.25
805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0.0003139,0.99969,0.19907992062060256,38.075,3.3333333333333335,1.3793103448275863,1.4272326867210197,7.279054497701904,0.25,77.17448950580257,0.25
709752183,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0.00011482,0.99989,0.22017144856543036,37.13513513513514,3.0833333333333335,1.3754646840148699,1.4270876609887828,8.32023289665211,0.16666666666666666,67.58391410655568,0.16666666666666666
716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0.00018339,0.99982,0.12980841755920952,51.42857142857143,1.75,1.337579617834395,1.42668428005284,12.275925925925925,0.25,65.47063369554755,0.16666666666666666
713837058,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0.00018612,0.99981,0.7604045118630883,51.416666666666664,2.0,1.3483146067415732,1.4269195189639223,2.0834683954619124,0.16666666666666666,60.07789807984491,0.25
718876683,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,4.4033e-05,0.99996,0.2020411693478637,50.0,2.6666666666666665,1.3675213675213675,1.4272970561998215,3.613125,0.16666666666666666,67.01132029561532,0.0
770746908,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,6.3492e-05,0.99994,0.31872459349593496,36.09375,2.6666666666666665,1.3675213675213675,1.426806670784435,6.815584415584415,0.08333333333333333,66.51132029561532,0.16666666666666666
794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,5.5559e-05,0.99994,0.03482442925020281,41.0,2.75,1.3692946058091287,1.4270646556270437,25.510716925351073,0.08333333333333333,72.6421551050536,0.16666666666666666
803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,8.9305e-05,0.99991,0.16491417273299183,61.84,2.0833333333333335,1.3513513513513513,1.4272525849335305,7.197283311772316,0.08333333333333333,64.80208775793994,0.25
758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0.00010183,0.9999,0.8632202477113624,36.97674418604651,3.5833333333333335,1.3826366559485532,1.4272890484739678,1.1679245283018869,0.08333333333333333,65.87823306317591,0.25
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,1.9607e-05,0.99998,0.6649242028227914,65.81818181818181,1.8333333333333333,1.3414634146341464,1.4271634141533611,1.3211325966850829,0.08333333333333333,65.91362037375377,0.0
778425408,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,6.9589e-05,0.99993,0.5978119301901537,52.958333333333336,2.0,1.3483146067415732,1.4269675536095208,3.020456333595594,0.25,60.74456474651157,0.0
714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,0.00019864,0.9998,0.5394799054373522,61.15,1.6666666666666667,1.3333333333333333,1.4269046785672619,1.7293540474243663,0.16666666666666666,69.84036905200958,0.25
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,0.00011382,0.99989,0.47208510046582774,38.51724137931034,2.4166666666666665,1.3615023474178405,1.426746710946481,1.287645478961504,0.16666666666666666,64.06150104191359,0.16666666666666666
713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,6.4505e-05,0.99994,0.06445453235336504,41.416666666666664,2.0,1.3483146067415732,1.4265212399540759,27.92354124748491,0.25,59.41123141317824,0.0
769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,5.5564e-05,0.99994,0.0,56.46153846153846,2.1666666666666665,1.3541666666666667,1.4271825782617151,0.9797683923705722,0.08333333333333333,62.17819123642167,0.16666666666666666
711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0.00020195,0.9998,0.16010952586828073,43.63157894736842,3.1666666666666665,1.3768115942028987,1.4273415977961434,8.370325693606755,0.3333333333333333,73.50944102467437,0.16666666666666666
788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,9.2637e-05,0.99991,0.4198325820991629,36.0,3.1666666666666665,1.3768115942028987,1.4270811600250366,2.27046783625731,0.08333333333333333,64.50944102467437,0.25
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,0.00030251,0.9997,0.04826747015876695,67.66666666666667,1.5,1.3235294117647058,1.4268978444236178,28.338259441707716,0.25,64.67631473892733,0.25
772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,0.99717,0.00282527,0.7126468747827296,58.5,1.0,1.2765957446808514,1.4256701868399675,2.048860398860399,0.3333333333333333,63.89448839031159,0.25
708711483,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,7.2936e-05,0.99993,0.09220497058979386,72.19047619047619,1.75,1.337579617834395,1.4272265110148747,12.447889182058047,0.25,60.47063369554755,0.0
717906783,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,0.00011751,0.99988,0.3357019396965623,50.38461538461539,2.1666666666666665,1.3541666666666667,1.4270152505446625,3.9748091603053437,0.16666666666666666,64.01152456975501,0.16666666666666666
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0.00013897,0.99986,0.09151127191761758,35.34,4.166666666666667,1.3888888888888888,1.4274174004362228,10.166949632144878,0.16666666666666666,77.18284170512135,0.16666666666666666
769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0.00027607,0.99972,0.6655689718258324,37.32,2.0833333333333335,1.3513513513513513,1.4263874025378385,2.9292604501607715,0.25,70.9687544246066,0.25
790096533,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,0.00017488,0.99983,0.14679002595058108,56.0,2.25,1.35678391959799,1.4272229563904097,5.8617724867724865,0.25,70.54061515290348,0.16666666666666666
720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,0.99659,0.00341249,0.9870759289176091,48.76470588235294,1.4166666666666667,1.3178294573643412,1.4261138826767592,2.2400482509047044,0.25,53.470837969687246,0.25
787541883,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,0.0003139,0.99969,0.0,41.48148148148148,2.25,1.35678391959799,1.4267515923566878,30.817857142857143,0.25,59.70728181957016,0.25
709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,0.00031104,0.99969,0.11002070766183487,45.63636363636363,2.75,1.3692946058091287,1.4272175890826384,7.375166002656043,0.25,66.80882177172026,0.25
789830058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,6.3492e-05,0.99994,0.07347146896583692,38.44444444444444,3.0,1.3740458015267176,1.4270983707981029,15.58742774566474,0.08333333333333333,66.31815010744127,0.16666666666666666
710299608,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,0.997,0.00299743,0.8803777544596013,27.233333333333334,2.5,1.3636363636363635,1.426077849537441,3.4993880048959607,0.25,57.388269967401776,0.25
710741208,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,0.00011065,0.99989,0.2799392674131714,83.76,2.0833333333333335,1.3513513513513513,1.4275974911371694,2.5162368672397326,0.16666666666666666,63.802087757939944,0.16666666666666666
821797008,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,0.99482,0.00518,0.0,38.80952380952381,1.75,1.337579617834395,1.4260717410323709,1.7647852760736196,0.16666666666666666,59.97063369554755,0.25
708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0.99432,0.00568,0.0,21.25,2.0,1.3483146067415732,1.4245810055865922,6.641176470588236,0.25,53.41123141317824,0.16666666666666666
715341858,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,0.00019143,0.99981,0.6503531786074672,28.102040816326532,4.083333333333333,1.388101983002833,1.4270908902476942,1.439360929557008,0.16666666666666666,81.98549744747326,0.25
793636308,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,0.00012144,0.99988,0.35522066738428415,36.15151515151515,2.75,1.3692946058091287,1.4268628154526972,3.8935456831517183,0.16666666666666666,63.30882177172026,0.16666666666666666
713779908,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,0.00027008,0.99973,0.7610781178620375,35.75,3.0,1.3740458015267176,1.4269874708947776,1.7008547008547008,0.25,73.98481677410794,0.16666666666666666
712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,0.99677,0.00323086,0.0,36.89473684210526,1.5833333333333333,1.3286713286713288,1.4256660565385397,3.4835948644793153,0.25,54.854147775179165,0.25
709703433,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,5.7151e-05,0.99994,0.0719113781449493,70.8,2.0833333333333335,1.3513513513513513,1.4274193548387097,12.036158192090396,0.08333333333333333,64.80208775793994,0.16666666666666666
721022433,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,7.9702e-05,0.99992,0.3273063217632308,40.25714285714286,2.9166666666666665,1.3725490196078431,1.4271244809075256,5.377572746628815,0.08333333333333333,70.3784373373156,0.16666666666666666
710103558,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,6.7249e-05,0.99993,0.45949288806431665,48.357142857142854,2.3333333333333335,1.3592233009708738,1.4270657672849916,2.3884785819793204,0.08333333333333333,62.39031978322712,0.16666666666666666
715952883,Existing Customer,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,0.00015005,0.99985,0.251734168717834,51.911764705882355,2.8333333333333335,1.370967741935484,1.4274160938131824,2.5320113314447594,0.25,70.09769879090257,0.16666666666666666
719731458,Existing Customer,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,0.00058851,0.99941,0.2436426116838488,44.148148148148145,2.25,1.35678391959799,1.4268613837682547,2.4412751677852347,0.25,76.20728181957017,0.3333333333333333
772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,0.99673,0.00326713,0.29148230088495575,40.411764705882355,1.4166666666666667,1.3178294573643412,1.425606972400913,5.263464337700146,0.3333333333333333,59.470837969687246,0.25
787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,0.0001597,0.99984,0.4597170971709717,81.8,1.25,1.3043478260869565,1.426910105826259,2.650366748166259,0.16666666666666666,65.63039747051342,0.25
709485033,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,0.00029408,0.99971,0.48854961832061067,66.8076923076923,2.1666666666666665,1.3541666666666667,1.4273974854137563,1.3575129533678756,0.25,64.17819123642167,0.25
715432608,Existing Customer,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,2.342e-05,0.99998,0.04269330705133949,39.64705882352941,2.8333333333333335,1.370967741935484,1.4270590726233328,16.559347181008903,0.08333333333333333,66.76436545756924,0.0
799471833,Existing Customer,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,0.00010985,0.99989,0.4819661666134695,37.76315789473684,3.1666666666666665,1.3768115942028987,1.4271506713078073,2.1832752613240416,0.16666666666666666,69.34277435800769,0.16666666666666666
714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,6.8225e-05,0.99993,0.23983050847457626,47.17857142857143,2.3333333333333335,1.3592233009708738,1.4270281948795507,2.679788039364118,0.25,57.72365311656045,0.0
779656908,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,0.00016883,0.99983,0.1971387696709585,51.0,2.4166666666666665,1.3615023474178405,1.4271928978095147,4.726166328600406,0.25,65.39483437524692,0.16666666666666666
788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048,0.00018612,0.99981,0.047861861165836135,32.8974358974359,3.25,1.3780918727915197,1.4269825380936494,26.90257209664848,0.16666666666666666,54.42841380947418,0.25
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,0.9925,0.0075,0.0,29.956521739130434,1.9166666666666667,1.3450292397660821,1.425615559693772,2.0875181422351234,0.3333333333333333,55.004417403914516,0.08333333333333333
710620383,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048,0.00020735,0.99979,0.047999672077389734,56.76470588235294,1.4166666666666667,1.3178294573643412,1.426459719142646,25.280829015544043,0.25,66.30417130302058,0.16666666666666666
778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,0.00018558,0.99981,0.8662085691188359,38.525,3.3333333333333335,1.3793103448275863,1.427248309715662,1.6054510058403635,0.25,61.67448950580256,0.16666666666666666
789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,9.5249e-05,0.9999,0.1524741081703107,54.69565217391305,1.9166666666666667,1.3450292397660821,1.426950998185118,4.144674085850556,0.08333333333333333,64.33775073724786,0.25
809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.538,0.317,0.00011382,0.99989,0.31688112156712117,66.95,1.6666666666666667,1.3333333333333333,1.4270489182564212,3.888722927557879,0.16666666666666666,70.00703571867624,0.16666666666666666
718464258,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,0.00012982,0.99987,0.11375105130361648,45.77272727272727,1.8333333333333333,1.3414634146341464,1.4265476696415924,9.445878848063556,0.16666666666666666,50.41362037375377,0.16666666666666666
